Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,<2013,2013,2014,2015,2016,2017,subtotal,>2017,total
2014,Family 34 glycosyltransferase (GT34) genes and proteins in Pinus radiata (radiata pine) and Pinus taeda (loblolly pine),"Ade C.P., Bemm F., Dickson J.M.J., Walter C., Harris P.J.",9607412,Plant Journal,78,2,0,0,0,1,5,0,6,0,6
2014,Overexpression of the cytosolic cytokinin oxidase/dehydrogenase (CKX7) from Arabidopsis causes specific changes in root growth and xylem differentiation,"Kollmer I., Novak O., Strnad M., Schmulling T., Werner T.",9607412,Plant Journal,78,3,0,0,3,8,8,3,22,0,22
2014,Distinct Pseudomonas type-III effectors use a cleavable transit peptide to target chloroplasts,"Li G., Froehlich J.E., Elowsky C., Msanne J., Ostosh A.C., Zhang C., Awada T., Alfano J.R.",9607412,Plant Journal,77,2,0,0,3,5,10,3,21,0,21
2014,The tomato mutation nxd1 reveals a gene necessary for neoxanthin biosynthesis and demonstrates that violaxanthin is a sufficient precursor for abscisic acid biosynthesis,"Neuman H., Galpaz N., Cunningham Jr. F.X., Zamir D., Hirschberg J.",9607412,Plant Journal,78,1,0,0,4,8,5,3,20,0,20
2014,Cloning of the Arabidopsis rwm1 gene for resistance to Watermelon mosaic virus points to a new function for natural virus resistance genes,"Ouibrahim L., Mazier M., Estevan J., Pagny G., Decroocq V., Desbiez C., Moretti A., Gallois J.-L., Caranta C.",9607412,Plant Journal,79,5,0,0,1,7,7,3,18,0,18
2014,"Decreased capacity for sodium export out of Arabidopsis chloroplasts impairs salt tolerance, photosynthesis and plant performance","Muller M., Kunz H.-H., Schroeder J.I., Kemp G., Young H.S., Ekkehard Neuhaus H.",9607412,Plant Journal,78,4,0,0,1,6,6,3,16,0,16
2014,Targeting MAGO proteins with a peptide aptamer reinforces their essential roles in multiple rice developmental pathways,"Gong P., Quan H., He C.",9607412,Plant Journal,80,5,0,0,0,2,2,0,4,0,4
2014,Auxin biosynthetic gene TAR2 is involved in low nitrogen-mediated reprogramming of root architecture in Arabidopsis,"Ma W., Li J., Qu B., He X., Zhao X., Li B., Fu X., Tong Y.",9607412,Plant Journal,78,1,0,0,3,11,5,4,23,0,23
2014,Elevated salicylic acid levels conferred by increased expression of ISOCHORISMATE SYNTHASE 1 contribute to hyperaccumulation of SUMO1 conjugates in the Arabidopsis mutant early in short days 4,"Villajuana-Bonequi M., Elrouby N., Nordstrom K., Griebel T., Bachmair A., Coupland G.",9607412,Plant Journal,79,2,0,0,0,3,4,7,14,0,14
2014,Arabidopsis p24δ5 and p24δ9 facilitate Coat Protein I-dependent transport of the K/HDEL receptor ERD2 from the Golgi to the endoplasmic reticulum,"Montesinos J.C., Pastor-Cantizano N., Robinson D.G., Marcote M.J., Aniento F.",9607412,Plant Journal,80,6,0,0,0,3,3,0,6,0,6
2014,Two CCAAT-box-binding transcription factors redundantly regulate early steps of the legume-rhizobia endosymbiosis,"Laloum T., Baudin M., Frances L., Lepage A., Billault-Penneteau B., Cerri M.R., Ariel F., Jardinaud M.-F., Gamas P., De Carvalho-Niebel F., Niebel A.",9607412,Plant Journal,79,5,0,0,1,9,12,3,25,0,25
2014,"Nicotianamine synthase 2 localizes to the vesicles of iron-deficient rice roots, and its mutation in the YXXφ or LL motif causes the disruption of vesicle formation or movement in rice","Nozoye T., Nagasaka S., Bashir K., Takahashi M., Kobayashi T., Nakanishi H., Nishizawa N.K.",9607412,Plant Journal,77,2,0,0,7,3,5,2,17,0,17
2014,SKB1/PRMT5-mediated histone H4R3 dimethylation of Ib subgroup bHLH genes negatively regulates iron homeostasis in Arabidopsis thaliana,"Fan H., Zhang Z., Wang N., Cui Y., Sun H., Liu Y., Wu H., Zheng S., Bao S., Ling H.-Q.",9607412,Plant Journal,77,2,0,0,2,6,1,2,11,0,11
2014,"Unexpected roles for ancient proteins: Flavone 8-hydroxylase in sweet basil trichomes is a Rieske-type, PAO-family oxygenase","Berim A., Park J.-J., Gang D.R.",9607412,Plant Journal,80,3,0,0,0,2,1,1,4,0,4
2014,The condensin complexes play distinct roles to ensure normal chromosome morphogenesis during meiotic division in Arabidopsis,"Smith S.J., Osman K., Franklin F.C.H.",9607412,Plant Journal,80,2,0,0,0,0,2,0,2,0,2
2014,HISTONE DEACETYLASE 9 represses seedling traits in Arabidopsis thaliana dry seeds,"Van Zanten M., Zoll C., Wang Z., Philipp C., Carles A., Li Y., Kornet N.G., Liu Y., Soppe W.J.J.",9607412,Plant Journal,80,3,0,0,1,3,9,2,15,0,15
2014,Suppression among alleles encoding nucleotide-binding-leucine-rich repeat resistance proteins interferes with resistance in F1 hybrid and allele-pyramided wheat plants,"Stirnweis D., Milani S.D., Brunner S., Herren G., Buchmann G., Peditto D., Jordan T., Keller B.",9607412,Plant Journal,79,6,0,0,3,6,3,3,15,0,15
2014,GFS9/TT9 contributes to intracellular membrane trafficking and flavonoid accumulation in Arabidopsis thaliana,"Ichino T., Fuji K., Ueda H., Takahashi H., Koumoto Y., Takagi J., Tamura K., Sasaki R., Aoki K., Shimada T., Hara-Nishimura I.",9607412,Plant Journal,, ,0,0,0,1,2,0,3,0,3
2014,The 60S associated ribosome biogenesis factor LSG1-2 is required for 40S maturation in Arabidopsis thaliana,"Weis B.L., Missbach S., Marzi J., Bohnsack M.T., Schleiff E.",9607412,Plant Journal,80,6,0,0,0,6,4,2,12,0,12
2014,Salinity tolerance in soybean is modulated by natural variation in GmSALT3,"Guan R., Qu Y., Guo Y., Yu L., Liu Y., Jiang J., Chen J., Ren Y., Liu G., Tian L., Jin L., Liu Z., Hong H., Chang R., Gilliham M., Qiu L.",9607412,Plant Journal,80,6,0,0,0,5,23,7,35,0,35
2014,Transport of rice cyclobutane pyrimidine dimer photolyase into mitochondria relies on a targeting sequence located in its C-terminal internal region,"Takahashi S., Teranishi M., Izumi M., Takahashi M., Takahashi F., Hidema J.",9607412,Plant Journal,79,6,0,0,0,3,0,0,3,0,3
2014,"TaADF7, an actin-depolymerizing factor, contributes to wheat resistance against Puccinia striiformis f. sp. tritici","Fu Y., Duan X., Tang C., Li X., Voegele R.T., Wang X., Wei G., Kang Z.",9607412,Plant Journal,78,1,0,0,2,2,11,3,18,0,18
2014,The BSD2 ortholog in Chlamydomonas reinhardtii is a polysome-associated chaperone that co-migrates on sucrose gradients with the rbcL transcript encoding the Rubisco large subunit,"Doron L., Segal N., Gibori H., Shapira M.",9607412,Plant Journal,80,2,0,0,0,0,1,2,3,0,3
2014,A model for transport of a viral membrane protein through the early secretory pathway: Minimal sequence and endoplasmic reticulum lateral mobility requirements,"Serra-Soriano M., Pallas V., Navarro J.A.",9607412,Plant Journal,77,6,0,0,0,4,1,0,5,0,5
2014,Expression of a nuclear-encoded psbH gene complements the plastidic RNA processing defect in the PSII mutant hcf107 in Arabidopsis thaliana,"Levey T., Westhoff P., Meierhoff K.",9607412,Plant Journal,80,2,0,0,0,2,2,1,5,0,5
2014,Two Arabidopsis proteins synthesize acetylated xylan in vitro,"Urbanowicz B.R., Pena M.J., Moniz H.A., Moremen K.W., York W.S.",9607412,Plant Journal,80,2,0,0,1,15,22,5,43,0,43
2014,The miR156-SPL9-DFR pathway coordinates the relationship between development and abiotic stress tolerance in plants,"Cui L.-G., Shan J.-X., Shi M., Gao J.-P., Lin H.-X.",9607412,Plant Journal,80,6,0,0,0,10,26,11,47,0,47
2014,"A plasma membrane-tethered transcription factor, NAC062/ANAC062/NTL6, mediates the unfolded protein response in Arabidopsis","Yang Z.-T., Lu S.-J., Wang M.-J., Bi D.-L., Sun L., Zhou S.-F., Song Z.-T., Liu J.-X.",9607412,Plant Journal,79,6,0,0,1,6,8,5,20,0,20
